Date,NDVI,RCC,YCC,BCC,ExG,PAR,NDWI,LST_K
2025-05-15,0.2918770231616699,0.34635889459927566,0.6844014983875257,0.3155985016124428,0.01746035477827581,12.712064732142458,-0.11769520261222267,40683.994371447654
2025-05-17,0.30202651857340335,0.34704655591301564,0.6853992141120898,0.3146007858878787,0.01791448272052609,12.707997767856742,-0.12394773596391871,41089.50834102944
2025-05-19,0.3121760139851368,0.3476777735788589,0.6863730640901915,0.313626935909777,0.018499316756409378,12.741205357142457,-0.13041535742593477,41509.172922258316
2025-05-21,0.3223255093968702,0.3482352721343331,0.6873017086931453,0.3126982913068232,0.01922037257665719,12.777330357142455,-0.1369051410336067,41936.343256512286
2025-05-23,0.3324750048086037,0.34885660855678235,0.6882179833087905,0.31178201669117805,0.01951624076987705,12.876870535713877,-0.14453859127811672,42279.81732229902
2025-05-25,0.34262450022033714,0.3494165938650746,0.689062789963591,0.3109372100363774,0.01978756664343234,12.943212053571022,-0.15220666399830177,42591.884041178906
2025-05-27,0.3541418863573884,0.34992354229088385,0.689804829553617,0.3101951704463514,0.01997146684087889,13.00252455357102,-0.1591536627884523,42776.955445890366
2025-05-29,0.36565927249443964,0.35033206196437555,0.6904388427194703,0.3095611572804982,0.020141737897523472,13.100071428571011,-0.16601687484524014,42946.47562184519
2025-05-31,0.3771766586314909,0.3506284092541039,0.6909442252522963,0.30905577474767226,0.020291632841033917,55.80773214285544,-0.17261272202821937,43089.88762341551
2025-06-02,0.3886940447685422,0.3507988405286233,0.6913003729432403,0.30869962705672815,0.020414404699078036,82.68292633928318,-0.17875762619694435,43196.63450497347
2025-06-04,0.40021143090559347,0.35082961215648817,0.6914866815834482,0.30851331841652035,0.02050330649932366,94.88134151785422,-0.1842680092109692,43256.159320891216
2025-06-06,0.41172881704264475,0.35070698050625293,0.6914825469640651,0.3085174530359034,0.02055159126943861,93.54525446428286,-0.18896029292984828,43257.90512554089
2025-06-08,0.42324620317969597,0.35092754298691253,0.6919029483699298,0.3080970516300387,0.020689015602514065,79.77210937499757,-0.19554043032281188,43481.72462742932
2025-06-10,0.43476358931674725,0.3511218637267144,0.6922842991571897,0.3077157008427789,0.020813693677589437,54.714665178569796,-0.20181092762751873,43714.65415228931
2025-06-12,0.4400304096871222,0.3512937296054995,0.6926471227878345,0.3073528772121341,0.020980996381877746,19.47092857142804,-0.20871517016421076,44023.54749514065
2025-06-14,0.4452972300574972,0.3514282846319306,0.6929429884016592,0.30705701159830934,0.021105180375047106,-24.834104910713425,-0.21465494327043022,44304.80379546727
2025-06-16,0.4505640504278722,0.35152165879232916,0.6931640989354665,0.3068359010645021,0.02118365891514029,-77.03241071428323,-0.2195297608449532,44555.268686193864
2025-06-18,0.45583087079824713,0.3515699820730166,0.693302657326059,0.30669734267390963,0.0212138452602001,-135.95762723213852,-0.2232391367865557,44771.78780024515
2025-06-20,0.4610976911686221,0.35156938446031427,0.6933508665102395,0.3066491334897291,0.0211931526682693,-200.53177232142218,-0.2256825849940136,44951.20677054583
2025-06-22,0.46636451153899705,0.3515159959405436,0.6933009294248105,0.30669907057515805,0.021118994397390695,-269.6346316964201,-0.2267596193661031,45090.37123002061
2025-06-24,0.47163133190937206,0.35154749375129857,0.6934181279388242,0.30658187206114446,0.02115345251604652,-342.1145892857036,-0.22923424372121207,45248.00169102153
2025-06-26,0.476898152279747,0.35156135373407427,0.6935043372484246,0.306495662751544,0.021179171111367207,-416.88346428570117,-0.23100950928687175,45377.818870508796
2025-06-28,0.48554987425689095,0.3515163700116754,0.6935397368161215,0.306460263183847,0.021261581033818595,-492.7637656249844,-0.2312080525613267,45378.0966771713
2025-06-30,0.4942015962340349,0.35146619106582727,0.6935452656274287,0.3064547343725397,0.021312278787312195,-568.7071361606963,-0.2309225938438394,45383.53828654767
2025-07-02,0.5028533182111788,0.35140856905960555,0.6935178436632328,0.3064821563367357,0.02133351325855045,-643.4892656249797,-0.2300849111937867,45389.52248478297
2025-07-04,0.5115050401883228,0.3513412561560858,0.6934543909044201,0.30654560909554845,0.021327533334235815,-716.0521964285489,-0.2286267826705456,45391.4280580222
2025-07-06,0.5201567621654667,0.3512620045183437,0.6933518273318768,0.30664817266809163,0.02129658790107074,-785.301051339261,-0.2264799863334929,45384.63379241043
2025-07-08,0.5288084841426107,0.351168566309455,0.6932070729264898,0.30679292707347877,0.021242925845757682,-849.970223214259,-0.22357630024200545,45364.518474092685
2025-07-10,0.5374602061197546,0.3511641173794995,0.6931809426212652,0.3068190573787035,0.02114332031063631,-908.9439107142572,-0.22296554190459145,45409.58205376341
2025-07-12,0.5461119280968986,0.35117293277636813,0.6931561265819753,0.3068438734179933,0.021017776004237678,-961.1103437499698,-0.22240631037062716,45457.27038469989
2025-07-14,0.5461749082679356,0.3512604295445406,0.6932313617634754,0.3067686382364932,0.020961591914261224,-1005.4330714285397,-0.22413688378899152,45685.783168094305
2025-07-16,0.5462378884389725,0.3513363667239565,0.6932713989803998,0.3067286010195689,0.020848360133815875,-1040.6681272321102,-0.22506826016146686,45843.69841490585
2025-07-18,0.5463008686100095,0.351402230392945,0.6932788737371554,0.3067211262628134,0.020682321461751394,-1065.7158906249665,-0.22525072757651737,45932.7640606953
2025-07-20,0.5463638487810465,0.35145950662983555,0.6932564215381493,0.30674357846181954,0.02046771669691755,-1079.4380758928232,-0.2247345741226074,45954.72804102342
